epoch,train_loss,train_acc,val_loss,val_acc,lr,elapsed_sec
67,0.5862819410006205,0.7924222222222223,0.6839278366088867,0.7636,2.4547929212481466e-05,439.0132257938385
68,0.5836530153698392,0.7948,0.6856440498352051,0.757,2.320866025105019e-05,445.4688367843628
69,0.586218060652415,0.7916888888888889,0.6864673599243164,0.762,2.1895831107393498e-05,451.7550015449524
70,0.5784858040173848,0.7952,0.6847381736755371,0.7628,2.061073738537638e-05,457.9964246749878
71,0.5791214893976847,0.7952444444444444,0.6848462387084961,0.7602,1.9354647317351198e-05,464.2672517299652
72,0.5735331109576756,0.7976444444444445,0.6811456809997558,0.7614,1.812880051256554e-05,470.5343430042267
73,0.5730562076992459,0.7971777777777778,0.6806157196044922,0.7616,1.693440673381744e-05,476.9110655784607
74,0.5772565912829505,0.795,0.6807434844970703,0.7628,1.577264470356559e-05,483.18842363357544
75,0.5743548503398895,0.7963333333333333,0.6791717758178711,0.7624,1.464466094067265e-05,489.49213886260986
76,0.5672194503360325,0.7991111111111111,0.6812304031372071,0.7622,1.3551568628929456e-05,495.89419746398926
77,0.5693105834537082,0.7974444444444444,0.6779967514038086,0.7678,1.249444651847704e-05,502.2611095905304
78,0.5661686164908939,0.7988,0.6784899391174316,0.7638,1.1474337861210562e-05,508.55803084373474
79,0.5707919983334011,0.798,0.6796319595336914,0.7634,1.0492249381215497e-05,514.8105576038361
80,0.5670608553250631,0.8004,0.6756169372558594,0.7648,9.549150281252648e-06,521.1502044200897
81,0.5648093830956353,0.8005555555555556,0.6737013374328613,0.7642,8.645971286271927e-06,527.5298097133636
82,0.5657909493287404,0.7987555555555556,0.6768369285583496,0.7644,7.78360372489927e-06,533.8720755577087
83,0.5635446278201209,0.7987777777777778,0.6740113723754882,0.7668,6.962898649802823e-06,540.2035701274872
84,0.5599524337874519,0.8006666666666666,0.6739881256103516,0.7654,6.184665997806831e-06,546.6920866966248
85,0.5624421478907268,0.8011777777777778,0.6732895706176758,0.768,5.449673790581619e-06,553.0135426521301
86,0.5580262819184197,0.8015333333333333,0.673598624420166,0.7656,4.75864737669904e-06,559.580664396286
87,0.5630209400494893,0.7991111111111111,0.6721132652282715,0.7626,4.112268715800961e-06,566.0106596946716
88,0.5615425392574734,0.8018222222222222,0.6763775642395019,0.7646,3.5111757055874383e-06,572.4330241680145
89,0.5561055949899886,0.8025333333333333,0.6726892204284668,0.7642,2.9559615522887324e-06,578.7769479751587
90,0.5561572437286377,0.8014222222222223,0.6719821609497071,0.7646,2.4471741852423276e-06,585.1762821674347
91,0.5575573642730713,0.8038,0.6733362930297851,0.7644,1.9853157161528557e-06,591.6785743236542
92,0.5569232056723701,0.8024444444444444,0.6741450820922852,0.7626,1.5708419435684545e-06,597.8503806591034
93,0.5592002132256826,0.8014222222222223,0.6746659790039062,0.764,1.2041619030626358e-06,604.2365005016327
94,0.5574283861955007,0.8020444444444444,0.672721720123291,0.7648,8.856374635655655e-07,610.5134239196777
95,0.5537542547543843,0.8045555555555556,0.6711762222290039,0.7666,6.155829702431181e-07,616.9977951049805
96,0.5562281626913282,0.8034222222222223,0.6768694816589356,0.7652,3.9426493427611245e-07,623.4006187915802
97,0.5577907844331529,0.8014,0.6729246482849122,0.767,2.2190176984600058e-07,629.6801319122314
98,0.5552511051177978,0.8032444444444444,0.6738123893737793,0.763,9.866357858642222e-08,636.0752820968628
99,0.5585704951710171,0.8036666666666666,0.6737653915405274,0.7648,2.467198171342004e-08,642.4375193119049
100,0.5563973392274645,0.8043555555555556,0.6753685523986817,0.7668,0.0,648.8655552864075
